pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,90,52,-16.446397999999995,-0.1827377555555555,0.814909,27.18265,2.5555555555555554,0,6,0,0.5777777777777777
GBPJPY,90,46,31.092247000000004,0.3454694111111112,3.673751,89.004874,2.033333333333333,0,14,0,0.5111111111111111
GBPUSD,90,38,-89.035217,-0.9892801888888889,0.0,118.226677,2.3666666666666667,0,8,0,0.4222222222222222
NZDUSD,90,62,134.574597,1.4952733,1.95,41.156723,1.0333333333333334,0,0,0,0.6888888888888889
