pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,365,227,2163.959242,5.928655457534246,10.85899,103.864194,7.235616438356164,8,0,0,0.6219178082191781
