policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_asia_gbpjpy_medium,365,223,1548.9976470000001,4.243829169863014,13.240185,119.293258,6.104109589041096,1,0,0,0.6109589041095891
