policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_asia_nzdusd_medium,365,161,199.92048300000002,0.5477273506849316,0.0,165.909535,2.4602739726027396,0,1,0,0.4410958904109589
