pair,session_name,session_start_utc,session_end_utc,managed_close_start_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed,entered_managed_close,gated_by_event_risk,gated_by_entry_intent,derived_entry_direction
NZDUSD,asia,2025-01-01T23:00:00.000000+0000,2025-01-02T03:00:00.000000+0000,2025-01-02T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,4,0.387911,-92.173632,99.229917,92.677917,4,session_close,240,false,false,false,
NZDUSD,asia,2025-01-02T23:00:00.000000+0000,2025-01-03T03:00:00.000000+0000,2025-01-03T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,4,0.387911,-21.57383,47.054634,40.736634,4,session_close,240,false,false,false,
NZDUSD,asia,2025-01-03T23:00:00.000000+0000,2025-01-04T03:00:00.000000+0000,2025-01-04T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,false,
NZDUSD,asia,2025-01-04T23:00:00.000000+0000,2025-01-05T03:00:00.000000+0000,2025-01-05T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,false,
NZDUSD,asia,2025-01-05T23:00:00.000000+0000,2025-01-06T03:00:00.000000+0000,2025-01-06T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,4,0.387911,-34.685222,100.286612,99.233612,4,session_close,239,false,false,false,
NZDUSD,asia,2025-01-06T23:00:00.000000+0000,2025-01-07T03:00:00.000000+0000,2025-01-07T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,4,0.387911,-47.29233,64.847281,56.873731,4,session_close,240,false,false,false,
NZDUSD,asia,2025-01-07T23:00:00.000000+0000,2025-01-08T03:00:00.000000+0000,2025-01-08T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,4,0.387911,50.42843,29.45281,28.63381,4,basket_tp_pips,135,false,false,false,
NZDUSD,asia,2025-01-08T23:00:00.000000+0000,2025-01-09T03:00:00.000000+0000,2025-01-09T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,2,0.1845,23.985,5.93775,5.93775,2,basket_tp_pips,95,false,false,false,
NZDUSD,asia,2025-01-09T23:00:00.000000+0000,2025-01-10T03:00:00.000000+0000,2025-01-10T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,2,0.1845,23.985,9.83385,6.1776,2,basket_tp_pips,83,false,false,false,
NZDUSD,asia,2025-01-10T23:00:00.000000+0000,2025-01-11T03:00:00.000000+0000,2025-01-11T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,false,
NZDUSD,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,session_optimizer_asia_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,false,
