policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
both_sides_normal,90,56,30.889513000000004,0.3432168111111112,0.667636,26.795491,2.533333333333333,0,6,0,0.6222222222222222
session_optimizer_new_york_gbpjpy_medium,90,47,-21.984606999999986,-0.24427341111111095,2.988776,113.162238,2.2333333333333334,0,14,0,0.5222222222222223
session_optimizer_new_york_gbpusd_medium,90,45,-84.543964,-0.9393773777777779,2.188994,156.351878,2.488888888888889,0,8,0,0.5
session_optimizer_new_york_nzdusd_medium,90,62,154.501995,1.7166888333333332,1.95,56.093223,1.2222222222222223,0,0,0,0.6888888888888889
