policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_new_york_gbpusd_medium,1,1,6.042622,6.042622,6.042622,0.0,3.0,0,0,0,1.0
