policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
both_sides_normal,31,21,30.444453,0.982079129032258,0.716727,20.40336,2.5806451612903225,0,2,0,0.6774193548387096
session_optimizer_new_york_gbpjpy_medium,31,18,13.903782,0.44850909677419354,3.217101,92.247942,2.3548387096774195,0,4,0,0.5806451612903226
session_optimizer_new_york_gbpusd_medium,31,18,29.387954000000004,0.9479985161290324,4.710915,88.24959,2.6129032258064515,0,2,0,0.5806451612903226
session_optimizer_new_york_nzdusd_medium,31,22,48.54272099999999,1.5658942258064514,1.95,42.338681,1.1612903225806452,0,0,0,0.7096774193548387
