pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,90,51,2.6803960000000036,0.029782177777777818,0.716727,18.29088,2.522222222222222,0,6,0,0.5666666666666667
GBPJPY,90,44,-69.61155700000002,-0.7734617444444447,0.0,69.195981,2.0555555555555554,0,14,0,0.4888888888888889
GBPUSD,90,42,-124.909647,-1.3878849666666668,0.0,91.743072,2.311111111111111,0,8,0,0.4666666666666667
NZDUSD,90,60,114.277772,1.2697530222222222,1.95,49.902941,1.1,0,0,0,0.6666666666666666
