pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPUSD,365,118,2.698413000000058,0.007392912328767282,0.0,104.031323,1.8383561643835618,0,39,0,0.3232876712328767
