pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,90,48,-128.838379,-1.4315375444444445,0.914558,28.203638,3.7333333333333334,0,6,0,0.5333333333333333
GBPJPY,90,45,-122.731919,-1.3636879888888889,0.923575,118.810908,3.6,0,14,0,0.5
GBPUSD,90,51,-6.185616000000007,-0.06872906666666674,5.539643,149.737048,3.533333333333333,0,8,0,0.5666666666666667
NZDUSD,90,61,244.668663,2.7185407,3.9975,110.600783,2.2555555555555555,0,0,0,0.6777777777777778
