pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed
NZDUSD,new_york,2025-02-07T13:00:00.000000+0000,2025-02-07T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.0,0.0,3,basket_tp_pips,31
EURJPY,asia,2025-02-07T23:00:00.000000+0000,2025-02-08T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-02-07T23:00:00.000000+0000,2025-02-08T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-02-07T23:00:00.000000+0000,2025-02-08T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-02-07T23:00:00.000000+0000,2025-02-08T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-02-08T03:00:00.000000+0000,2025-02-08T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-02-08T03:00:00.000000+0000,2025-02-08T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-02-08T03:00:00.000000+0000,2025-02-08T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-02-08T03:00:00.000000+0000,2025-02-08T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-02-08T13:00:00.000000+0000,2025-02-08T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-02-08T13:00:00.000000+0000,2025-02-08T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-02-08T13:00:00.000000+0000,2025-02-08T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-02-08T13:00:00.000000+0000,2025-02-08T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-02-08T23:00:00.000000+0000,2025-02-09T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-02-08T23:00:00.000000+0000,2025-02-09T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-02-08T23:00:00.000000+0000,2025-02-09T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-02-08T23:00:00.000000+0000,2025-02-09T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-02-09T03:00:00.000000+0000,2025-02-09T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-02-09T03:00:00.000000+0000,2025-02-09T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-02-09T03:00:00.000000+0000,2025-02-09T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-02-09T03:00:00.000000+0000,2025-02-09T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-02-09T13:00:00.000000+0000,2025-02-09T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-02-09T13:00:00.000000+0000,2025-02-09T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-02-09T13:00:00.000000+0000,2025-02-09T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-02-09T13:00:00.000000+0000,2025-02-09T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-02-09T23:00:00.000000+0000,2025-02-10T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.176179,0.176179,3,basket_tp_pips,14
GBPJPY,asia,2025-02-09T23:00:00.000000+0000,2025-02-10T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.097637,0.097637,3,basket_tp_pips,26
GBPUSD,asia,2025-02-09T23:00:00.000000+0000,2025-02-10T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.525333,1.5587,1.1297,3,basket_tp_pips,162
NZDUSD,asia,2025-02-09T23:00:00.000000+0000,2025-02-10T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240
EURJPY,london,2025-02-10T03:00:00.000000+0000,2025-02-10T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.0495,0.0495,3,basket_tp_pips,57
GBPJPY,london,2025-02-10T03:00:00.000000+0000,2025-02-10T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.4554,0.4554,3,basket_tp_pips,58
GBPUSD,london,2025-02-10T03:00:00.000000+0000,2025-02-10T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,2.836368,4.59459,3.71371,4,basket_tp_pips,319
NZDUSD,london,2025-02-10T03:00:00.000000+0000,2025-02-10T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,1.3013,1.0725,3,basket_tp_pips,316
EURJPY,new_york,2025-02-10T13:00:00.000000+0000,2025-02-10T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,4.137618,10.496683,10.308583,6,basket_tp_pips,286
GBPJPY,new_york,2025-02-10T13:00:00.000000+0000,2025-02-10T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,-3.141023,20.280368,20.003168,6,daily_liquidation,471
GBPUSD,new_york,2025-02-10T13:00:00.000000+0000,2025-02-10T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.8151,0.4719,3,basket_tp_pips,123
NZDUSD,new_york,2025-02-10T13:00:00.000000+0000,2025-02-10T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,daily_liquidation,471
EURJPY,asia,2025-02-10T23:00:00.000000+0000,2025-02-11T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,2.17154,1.9008,1.8018,4,basket_tp_pips,84
GBPJPY,asia,2025-02-10T23:00:00.000000+0000,2025-02-11T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,5,0.05641,3.350489,5.88456,5.60736,5,basket_tp_pips,86
GBPUSD,asia,2025-02-10T23:00:00.000000+0000,2025-02-11T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-1.3442,2.717,1.4872,3,session_close,240
NZDUSD,asia,2025-02-10T23:00:00.000000+0000,2025-02-11T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.525333,0.715,0.0143,3,basket_tp_pips,132
EURJPY,london,2025-02-11T03:00:00.000000+0000,2025-02-11T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,1.176602,0.840002,3,basket_tp_pips,186
GBPJPY,london,2025-02-11T03:00:00.000000+0000,2025-02-11T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,1.7226,1.3167,3,basket_tp_pips,244
GBPUSD,london,2025-02-11T03:00:00.000000+0000,2025-02-11T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.9438,0.6721,3,basket_tp_pips,248
NZDUSD,london,2025-02-11T03:00:00.000000+0000,2025-02-11T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.1573,1.6016,1.3299,3,session_close,420
EURJPY,new_york,2025-02-11T13:00:00.000000+0000,2025-02-11T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.6633,0.6633,3,basket_tp_pips,100
GBPJPY,new_york,2025-02-11T13:00:00.000000+0000,2025-02-11T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.2772,0.2772,3,basket_tp_pips,19
GBPUSD,new_york,2025-02-11T13:00:00.000000+0000,2025-02-11T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,-19.270351,24.579655,24.579655,6,daily_liquidation,471
NZDUSD,new_york,2025-02-11T13:00:00.000000+0000,2025-02-11T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,daily_liquidation,471
EURJPY,asia,2025-02-11T23:00:00.000000+0000,2025-02-12T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,-15.619119,15.27074,15.27074,6,basket_sl_pips,106
GBPJPY,asia,2025-02-11T23:00:00.000000+0000,2025-02-12T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,-15.619119,15.454524,15.454524,6,basket_sl_pips,90
GBPUSD,asia,2025-02-11T23:00:00.000000+0000,2025-02-12T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.0868,0.1573,0.0143,3,session_close,233
NZDUSD,asia,2025-02-11T23:00:00.000000+0000,2025-02-12T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.286,0.7865,0.7293,3,session_close,233
EURJPY,london,2025-02-12T03:00:00.000000+0000,2025-02-12T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,1.96364,2.05227,1.65627,4,basket_tp_pips,95
GBPJPY,london,2025-02-12T03:00:00.000000+0000,2025-02-12T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,1.96364,2.52945,2.11365,4,basket_tp_pips,93
GBPUSD,london,2025-02-12T03:00:00.000000+0000,2025-02-12T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.5148,0.1287,3,basket_tp_pips,321
NZDUSD,london,2025-02-12T03:00:00.000000+0000,2025-02-12T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,-1.88188,3.29329,3.29329,4,session_close,420
EURJPY,new_york,2025-02-12T13:00:00.000000+0000,2025-02-12T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,5,0.0541,4.526573,0.8811,0.8811,5,basket_tp_pips,31
GBPJPY,new_york,2025-02-12T13:00:00.000000+0000,2025-02-12T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,1.96364,1.42758,1.42758,4,basket_tp_pips,24
GBPUSD,new_york,2025-02-12T13:00:00.000000+0000,2025-02-12T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,5.97656,0.0,0.0,6,basket_tp_pips,31
NZDUSD,new_york,2025-02-12T13:00:00.000000+0000,2025-02-12T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,2.836368,0.0,0.0,4,basket_tp_pips,31
EURJPY,asia,2025-02-12T23:00:00.000000+0000,2025-02-13T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.5049,0.3366,3,basket_tp_pips,48
GBPJPY,asia,2025-02-12T23:00:00.000000+0000,2025-02-13T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,1.1484,1.1484,3,basket_tp_pips,49
GBPUSD,asia,2025-02-12T23:00:00.000000+0000,2025-02-13T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.6149,1.4443,0.8437,3,session_close,240
NZDUSD,asia,2025-02-12T23:00:00.000000+0000,2025-02-13T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240
EURJPY,london,2025-02-13T03:00:00.000000+0000,2025-02-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,4.137618,16.603171,16.603171,6,basket_tp_pips,192
GBPJPY,london,2025-02-13T03:00:00.000000+0000,2025-02-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,6,0.071051,4.137618,17.705873,17.705873,6,basket_tp_pips,191
GBPUSD,london,2025-02-13T03:00:00.000000+0000,2025-02-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,5,0.05641,4.366265,12.867855,12.596155,5,basket_tp_pips,336
NZDUSD,london,2025-02-13T03:00:00.000000+0000,2025-02-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,1.287,1.287,3,basket_tp_pips,304
EURJPY,new_york,2025-02-13T13:00:00.000000+0000,2025-02-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.1386,0.1386,3,basket_tp_pips,31
GBPJPY,new_york,2025-02-13T13:00:00.000000+0000,2025-02-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.0792,0.0792,3,basket_tp_pips,7
GBPUSD,new_york,2025-02-13T13:00:00.000000+0000,2025-02-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.0,0.0,3,basket_tp_pips,31
NZDUSD,new_york,2025-02-13T13:00:00.000000+0000,2025-02-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,1.8876,1.8876,3,basket_tp_pips,342
EURJPY,asia,2025-02-13T23:00:00.000000+0000,2025-02-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.766424,0.766424,3,basket_tp_pips,62
GBPJPY,asia,2025-02-13T23:00:00.000000+0000,2025-02-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,2.17154,2.52945,2.52945,4,basket_tp_pips,63
GBPUSD,asia,2025-02-13T23:00:00.000000+0000,2025-02-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240
NZDUSD,asia,2025-02-13T23:00:00.000000+0000,2025-02-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.1716,0.4147,0.4147,3,session_close,240
EURJPY,london,2025-02-14T03:00:00.000000+0000,2025-02-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.5544,0.297,3,basket_tp_pips,57
GBPJPY,london,2025-02-14T03:00:00.000000+0000,2025-02-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.3366,0.2277,3,basket_tp_pips,31
GBPUSD,london,2025-02-14T03:00:00.000000+0000,2025-02-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.6578,0.2717,3,basket_tp_pips,298
NZDUSD,london,2025-02-14T03:00:00.000000+0000,2025-02-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.3146,0.6864,0.6864,3,session_close,420
EURJPY,new_york,2025-02-14T13:00:00.000000+0000,2025-02-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,5,0.0541,4.526573,2.36313,2.36313,5,basket_tp_pips,31
GBPJPY,new_york,2025-02-14T13:00:00.000000+0000,2025-02-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,1.96364,1.53153,1.53153,4,basket_tp_pips,28
GBPUSD,new_york,2025-02-14T13:00:00.000000+0000,2025-02-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,5,0.05641,4.366265,7.720856,7.720856,5,basket_tp_pips,149
NZDUSD,new_york,2025-02-14T13:00:00.000000+0000,2025-02-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,-1.79179,3.00586,2.96296,4,daily_liquidation,471
EURJPY,asia,2025-02-14T23:00:00.000000+0000,2025-02-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-02-14T23:00:00.000000+0000,2025-02-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-02-14T23:00:00.000000+0000,2025-02-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-02-14T23:00:00.000000+0000,2025-02-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-02-15T03:00:00.000000+0000,2025-02-15T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-02-15T03:00:00.000000+0000,2025-02-15T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-02-15T03:00:00.000000+0000,2025-02-15T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-02-15T03:00:00.000000+0000,2025-02-15T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-02-15T13:00:00.000000+0000,2025-02-15T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-02-15T13:00:00.000000+0000,2025-02-15T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-02-15T13:00:00.000000+0000,2025-02-15T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-02-15T13:00:00.000000+0000,2025-02-15T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-02-15T23:00:00.000000+0000,2025-02-16T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-02-15T23:00:00.000000+0000,2025-02-16T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-02-15T23:00:00.000000+0000,2025-02-16T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-02-15T23:00:00.000000+0000,2025-02-16T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-02-16T03:00:00.000000+0000,2025-02-16T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-02-16T03:00:00.000000+0000,2025-02-16T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-02-16T03:00:00.000000+0000,2025-02-16T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-02-16T03:00:00.000000+0000,2025-02-16T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-02-16T13:00:00.000000+0000,2025-02-16T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-02-16T13:00:00.000000+0000,2025-02-16T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-02-16T13:00:00.000000+0000,2025-02-16T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-02-16T13:00:00.000000+0000,2025-02-16T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-02-16T23:00:00.000000+0000,2025-02-17T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.1881,0.133237,3,basket_tp_pips,34
GBPJPY,asia,2025-02-16T23:00:00.000000+0000,2025-02-17T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.46741,0.46741,3,basket_tp_pips,31
GBPUSD,asia,2025-02-16T23:00:00.000000+0000,2025-02-17T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.525333,0.8294,0.3146,3,basket_tp_pips,181
NZDUSD,asia,2025-02-16T23:00:00.000000+0000,2025-02-17T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,3.136668,2.38381,2.21221,4,basket_tp_pips,181
EURJPY,london,2025-02-17T03:00:00.000000+0000,2025-02-17T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.2673,0.2673,3,basket_tp_pips,147
GBPJPY,london,2025-02-17T03:00:00.000000+0000,2025-02-17T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,1.109268,1.109268,3,basket_tp_pips,128
GBPUSD,london,2025-02-17T03:00:00.000000+0000,2025-02-17T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,420
NZDUSD,london,2025-02-17T03:00:00.000000+0000,2025-02-17T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.286,0.0143,3,basket_tp_pips,346
EURJPY,new_york,2025-02-17T13:00:00.000000+0000,2025-02-17T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,daily_liquidation,471
GBPJPY,new_york,2025-02-17T13:00:00.000000+0000,2025-02-17T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.693,0.693,3,basket_tp_pips,92
GBPUSD,new_york,2025-02-17T13:00:00.000000+0000,2025-02-17T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,-3.62362,6.0489,5.9059,4,daily_liquidation,471
NZDUSD,new_york,2025-02-17T13:00:00.000000+0000,2025-02-17T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,daily_liquidation,471
EURJPY,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,1.089,1.089,3,basket_tp_pips,53
GBPJPY,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.198,0.198,3,basket_tp_pips,5
GBPUSD,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.1859,1.5015,1.287,3,session_close,240
NZDUSD,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,-0.7436,1.859,1.7732,3,session_close,240
EURJPY,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.0297,0.0297,3,basket_tp_pips,41
GBPJPY,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.306916,0.2277,3,basket_tp_pips,31
GBPUSD,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.572,0.0858,3,basket_tp_pips,202
NZDUSD,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,420
EURJPY,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,1.96364,2.03346,1.67706,4,basket_tp_pips,68
GBPJPY,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.0,0.0,3,basket_tp_pips,67
GBPUSD,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,2.836368,4.03546,3.26326,4,basket_tp_pips,262
NZDUSD,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,daily_liquidation,471
EURJPY,asia,2025-02-18T23:00:00.000000+0000,2025-02-19T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,2.17154,2.2176,2.2176,4,basket_tp_pips,112
GBPJPY,asia,2025-02-18T23:00:00.000000+0000,2025-02-19T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,5,0.05641,3.350489,6.65874,6.26274,5,basket_tp_pips,115
