pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,90,52,-16.446397999999995,-0.1827377555555555,0.814909,27.18265,2.5555555555555554,0,6,0,0.5777777777777777
GBPJPY,90,47,155.255547,1.7250616333333335,3.673751,94.5162,2.1,0,14,0,0.5222222222222223
GBPUSD,90,38,-56.715830999999994,-0.6301758999999999,0.0,131.334073,2.411111111111111,0,8,0,0.4222222222222222
NZDUSD,90,62,134.574597,1.4952733,1.95,41.156723,1.0333333333333334,0,0,0,0.6888888888888889
