pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPJPY,31,19,84.889308,2.738364774193548,3.070228,13.597526,2.903225806451613,0,4,0,0.6129032258064516
