pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,31,20,3.0924889999999987,0.09975770967741932,1.464021,18.012221,2.5161290322580645,0,0,0,0.6451612903225806
GBPJPY,31,20,13.21339,0.4262383870967742,1.464021,19.703495,2.161290322580645,0,1,0,0.6451612903225806
GBPUSD,31,17,-41.380860999999996,-1.3348664838709676,2.13739,28.57606,2.5161290322580645,0,1,0,0.5483870967741935
NZDUSD,31,22,5.720000000000001,0.18451612903225809,0.26,1.118,0.7096774193548387,0,0,0,0.7096774193548387
