pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPUSD,1,1,12.250983,12.250983,12.250983,4.095,4.0,0,0,0,1.0
