pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPJPY,1206,706,-5936.378054,-4.922369862354892,3.217101,113.455969,2.4643449419568824,0,176,0,0.5854063018242123
