policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
both_sides_normal,1095,700,503.851433,0.46013829497716896,0.913091,26.63496,2.4675799086757992,4,22,0,0.639269406392694
session_optimizer_new_york_gbpjpy_medium,1095,650,2073.156609,1.8932937068493152,5.500352,107.487787,2.289497716894977,3,59,0,0.593607305936073
session_optimizer_new_york_gbpusd_medium,1095,597,2358.3664879999997,2.1537593497716894,6.042622,150.75177,2.3972602739726026,14,44,0,0.5452054794520548
session_optimizer_new_york_nzdusd_medium,1095,748,1021.725202,0.9330823762557078,1.95,73.033386,0.8155251141552512,3,1,0,0.6831050228310502
