pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,31,20,64.148181,2.0692961612903225,2.030875,96.382548,3.7419354838709675,0,2,0,0.6451612903225806
GBPJPY,31,19,80.696144,2.603101419354839,2.549123,17.156811,4.064516129032258,0,4,0,0.6129032258064516
GBPUSD,31,20,64.067074,2.066679806451613,1.218512,45.236347,3.5161290322580645,0,2,0,0.6451612903225806
NZDUSD,31,23,52.679913,1.6993520322580644,0.78,42.177439,2.0,0,0,0,0.7419354838709677
