pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,31,22,11.637636,0.37540761290322583,0.412364,0.62208,2.2903225806451615,0,0,0,0.7096774193548387
GBPJPY,31,21,9.613728,0.31012025806451615,0.36806,1.467353,2.193548387096774,0,1,0,0.6774193548387096
GBPUSD,31,21,18.017201,0.5812000322580645,0.539341,57.651053,2.3870967741935485,0,1,0,0.6774193548387096
NZDUSD,31,22,6.266,0.20212903225806453,0.26,0.442,0.7741935483870968,0,0,0,0.7096774193548387
