pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,31,21,-46.645492,-1.5046932903225805,2.097336,97.2869,3.774193548387097,0,0,0,0.6774193548387096
GBPJPY,31,20,-16.747557,-0.5402437741935484,1.496179,69.450315,4.0,0,1,0,0.6451612903225806
GBPUSD,31,20,-42.343976999999995,-1.3659347419354837,2.50661,125.36406,4.129032258064516,0,1,0,0.6451612903225806
NZDUSD,31,22,25.4319,0.8203838709677419,0.78,1.995825,1.032258064516129,0,0,0,0.7096774193548387
