policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_new_york_gbpjpy_medium,1206,569,-6551.202681999999,-5.432174694859038,0.0,100.80594,2.158374792703151,0,176,0,0.47180762852404645
