policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_asia_nzdusd_medium,365,201,2131.567029,5.83990966849315,11.7,167.422388,2.095890410958904,0,0,0,0.5506849315068493
