pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPJPY,365,227,1349.609257,3.697559608219178,8.635387,122.173191,4.358904109589041,0,5,0,0.6219178082191781
