policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_asia_eurjpy_medium,365,184,-404.531238,-1.1083047616438355,3.686081,44.812705,2.5863013698630137,0,21,0,0.5041095890410959
