pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPJPY,1206,666,-4733.137078000001,-3.9246576102819244,3.842143,76.473045,2.2611940298507465,0,176,0,0.5522388059701493
