pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPJPY,365,154,-92.15159799999998,-0.25247013150684927,0.0,122.173191,5.021917808219178,0,54,0,0.42191780821917807
