policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
both_sides_normal,31,19,65.793114,2.122358516129032,4.005818,65.8368,2.3225806451612905,0,2,0,0.6129032258064516
session_optimizer_new_york_gbpjpy_medium,31,19,137.041991,4.420709387096774,3.586531,30.93513,2.4193548387096775,0,4,0,0.6129032258064516
session_optimizer_new_york_gbpusd_medium,31,17,-150.89054000000002,-4.867436774193549,5.253585,156.499177,2.6451612903225805,0,2,0,0.5483870967741935
session_optimizer_new_york_nzdusd_medium,31,22,67.463661,2.1762471290322583,2.34,56.054216,1.2903225806451613,0,0,0,0.7096774193548387
