policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
classic_consolidation_light,360,153,120.300778,0.3341688277777778,0.0,19.336717,2.1222222222222222,0,28,0,0.425
