policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
both_sides_normal,90,52,-0.7111200000000014,-0.007901333333333349,0.814909,18.43344,2.433333333333333,0,6,0,0.5777777777777777
session_optimizer_new_york_gbpjpy_medium,90,46,47.70737900000002,0.5300819888888891,3.673751,64.329328,1.9666666666666666,0,14,0,0.5111111111111111
session_optimizer_new_york_gbpusd_medium,90,36,-178.770059,-1.986333988888889,0.0,93.927766,2.2777777777777777,0,8,0,0.4
session_optimizer_new_york_nzdusd_medium,90,62,134.574597,1.4952733,1.95,41.156723,1.0333333333333334,0,0,0,0.6888888888888889
