policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_asia_nzdusd_medium,28,8,-343.369776,-12.263206285714286,0.0,184.568054,2.5714285714285716,0,0,0,0.2857142857142857
