pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
GBPJPY,1206,645,-4369.534023,-3.6231625398009952,4.832143,81.9225,2.3374792703150913,0,176,0,0.5348258706467661
