policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_asia_gbpusd_medium,365,214,1019.2562720000002,2.792482936986302,10.820122,143.54031,3.0575342465753423,36,0,0,0.5863013698630137
