policy_id,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
session_optimizer_new_york_gbpjpy_medium,1206,703,-5764.814065999999,-4.780111165837479,3.370714,107.329565,2.4013266998341627,0,176,0,0.5829187396351575
