pair,sessions,winning_sessions,total_pnl,avg_pnl,median_pnl,worst_drawdown,avg_trade_count,entered_managed_close_sessions,event_risk_gated_sessions,entry_intent_gated_sessions,win_rate
EURJPY,31,21,7.067373000000001,0.22797977419354842,0.64205,13.537991,2.5806451612903225,0,0,0,0.6774193548387096
GBPJPY,31,20,5.1110880000000005,0.16487380645161293,0.64205,10.686185,2.4193548387096775,0,1,0,0.6451612903225806
GBPUSD,31,21,29.471628,0.9506976774193548,0.938854,19.997609,2.3548387096774195,0,1,0,0.6774193548387096
NZDUSD,31,22,5.720000000000001,0.18451612903225809,0.26,0.598,0.7096774193548387,0,0,0,0.7096774193548387
